"id_order","sku"
301571,"WDT0135"
301575,"WAC0040"
301517,"SPE0127"
301587,"PIE0022"
301589,"TRA0006"
301587,"IFX0138"
301587,"IFX0137"
301597,"TRK0003"
301601,"TOS0001"
301607,"KAN0046"
301607,"KUA0019"
301609,"DLL0014"
301612,"LOG0078"
301607,"APP0692"
301628,"SAM0068"
301628,"OWC0007"
301628,"MAC0116"
301634,"HTE0004"
301636,"TPL0033"
301636,"APP0017"
301646,"CRU0044"
301649,"OTT0097"
301646,"MAC0116"
301649,"OTT0094"
301651,"JBL0101"
301652,"BEL0262"
301654,"SAN0127"
301655,"OWC0166"
301669,"CRU0047"
301677,"APP0401-A"
301678,"WAC0167"
301681,"OWC0040-2"
301230,"SAT0027"
301230,"SAN0148"
301685,"ELG0033"
301686,"LOG0185"
301689,"WAC0163"
301690,"CRU0026-2"
301695,"APP1184"
301595,"APP1095"
301697,"PAR0048"
301707,"LEX0033"
301711,"SPE0060"
301712,"PEB0003"
301717,"WAC0163"
301719,"SAM0110"
301725,"STA0054"
301726,"CRU0016-2"
301733,"ZAG0023"
301733,"APP1637"
301736,"WDT0221"
301737,"PEB0003"
301297,"BOS0037"
301738,"APP1014"
301744,"IFX0019"
301744,"IFX0015"
301749,"WAC0173"
301753,"LMP0001"
301726,"SAT0005-A"
301756,"LAC0177"
301760,"APP1570"
297076,"MUV0162"
301767,"CRU0043-2"
301775,"LOG0169"
297076,"XOO0005"
301786,"APP1635"
297076,"XOO0006"
301789,"APP1914"
301789,"STA0040"
301792,"OLL0011-A"
301789,"APP1041"
301796,"WAC0148"
301799,"WAC0163"
301806,"BEL0170"
301812,"WDT0135"
301814,"LAC0147"
301816,"SPH0008"
300104,"PAC0677"
301814,"LAC0193"
301823,"DLL0014"
301828,"DLL0012"
301830,"CRU0016-2"
301822,"APP1650"
301840,"APP0921"
301842,"HTE0002"
301855,"WIT0017"
301857,"FCM0003-2"
301869,"ELG0017"
301878,"LIF0090"
301886,"PAR0047"
301890,"TPL0032"
301905,"KIN0153-2"
301919,"PAC0748"
301923,"TOS0016"
301198,"LMP0017"
301919,"TPL0020"
301925,"NTE0058"
301930,"WDT0169"
301932,"OWC0086-2"
301937,"HGS0004"
301944,"APP1640"
301946,"ZAG0022"
301948,"PAR0047"
301952,"SEA0096"
301967,"PAC0725"
301967,"NTE0105"
301975,"OWC0094"
301977,"ADN0040"
301981,"JBL0096"
301987,"QNA0162"
301992,"PAR0047"
302001,"SEA0100"
302002,"KAN0012-A"
302004,"WAC0166"
302006,"GRT0435"
302007,"APP1182"
302002,"IFX0057"
302009,"SEA0100"
302010,"CRU0043"
302012,"XDO0028"
302013,"APP1495"
302015,"WAC0160"
302016,"IFX0132"
302018,"LOG0142"
302019,"PAC0706"
302023,"WAC0128"
302026,"APP1204"
302016,"IFX0136"
302030,"TUC0273"
302032,"APP1639"
302037,"ZAG0023"
302042,"BEL0264"
302043,"LAC0136"
302044,"TRA0004"
302047,"APP1474"
302044,"SAN0161"
302054,"LGE0040"
301584,"NTE0025"
302062,"JAW0042"
302066,"BLM0010"
302067,"JBL0097"
302068,"LAC0086"
302071,"SAM0089"
302072,"WAC0163"
302076,"APP1125"
302073,"APP1656"
302085,"JBL0101"
302086,"DLK0002"
302088,"TRK0003"
302095,"TRA0033"
302095,"TUC0270"
302097,"APP1913"
302106,"PAC1555"
302114,"KEN0103"
302117,"BEL0219"
302119,"TPL0034"
302128,"PAR0047"
302130,"PAC1476"
302137,"IFX0040"
302147,"OTT0142"
302148,"PHI0066"
302147,"IFR0007"
302147,"MUV0170"
301711,"LAC0166"
302161,"ELG0033"
302161,"OWC0007"
302169,"PAR0048"
302171,"SAM0067"
302171,"OWC0046"
302190,"LEX0022"
302195,"HTE0001"
302197,"SPE0182"
302198,"MUV0162"
302210,"APP0696"
302224,"GRT0450"
302230,"KIN0155"
302240,"APP1934"
302250,"HGD0009"
302251,"PAC1234"
302266,"WDT0323"
301906,"TWS0060"
302269,"PEB0009"
302280,"PAC1903"
302289,"OWC0097-A"
302289,"OWC0098"
302293,"OWC0094"
302310,"BEA0050"
302312,"WDT0366"
302315,"PAC1048"
302317,"STA0054"
302327,"STM0082"
302330,"PAC0127"
302331,"APP1639"
302343,"SAN0155"
302344,"SEA0100"
302347,"CRU0017"
302351,"NTE0040"
302352,"APP1934"
302355,"APP0393"
302360,"APP1236"
302364,"APP0094"
302366,"WAC0148"
302369,"APP1095"
302368,"APP1642"
302331,"BEL0266"
302331,"APP1638"
302374,"OWC0173"
302374,"STA0033"
302377,"PAC1578"
302300,"SAN0127"
302391,"MOP0030"
302394,"JBL0117"
302395,"SYN0140"
302398,"APP1804"
302401,"OWC0046"
302403,"CRU0017-2"
302404,"WDT0366"
302408,"WAC0128"
261978,"NTE0057"
302420,"CRU0026-2"
302426,"TRK0005"
302429,"CRU0026"
302430,"SEA0100"
302444,"CRU0016-A"
302445,"APP0921"
302450,"KIN0155"
302458,"KIN0153-2"
302461,"SYN0133"
302470,"NTE0014"
302470,"MOS0015"
302474,"ADN0038"
302488,"IFX0056"
302505,"OWC0054-2"
302510,"WAC0173"
302512,"MUV0178"
302512,"IFX0028"
302530,"SAN0128"
302531,"HGD0001"
302545,"SEA0100"
302551,"APP0475"
301936,"DLL0022"
302556,"SAM0110"
302568,"PAC1030"
302571,"OWC0177"
302575,"TWS0071"
302580,"PHI0057"
302580,"PHI0066"
302592,"BNQ0043"
302586,"APP0953"
302586,"APP0404"
302603,"BLM0010"
302607,"PEB0009"
302611,"WAC0128"
302612,"SEA0100"
302620,"APP0695"
302626,"WAC0160"
302627,"LEX0021"
302636,"LOG0169"
302641,"SEA0038"
302655,"SYN0133"
302655,"WDT0177"
302659,"TPL0001"
302661,"OWC0154"
302666,"APP1641"
302672,"BEL0219"
302709,"STA0036"
302711,"IFX0016"
302714,"SEA0038"
302714,"NTE0020"
302717,"LAC0180"
302717,"APP1913"
302720,"OWC0167"
302722,"SEA0101"
302723,"BEA0049"
302728,"ELG0033"
302737,"OWC0183"
302740,"PAC1498"
302741,"FCM0003-2"
302747,"CRU0016-2"
302198,"LOG0078"
302759,"WAC0084"
302765,"BEL0286"
302767,"SAM0069"
302768,"LAC0086"
302765,"WOE0001"
302774,"SAT0002"
302774,"SAT0028"
302775,"LAC0200"
302777,"SPH0007"
302768,"SAN0149"
302774,"BEL0224"
302795,"TPL0026"
302161,"LEX0031"
302799,"SPE0066"
302800,"OWC0039"
302813,"LAC0196"
302817,"NEA0003"
302824,"SPH0007"
302826,"FCM0003-2"
302828,"IKM0016"
302841,"APP1804"
302849,"PAC1484"
302857,"PAC1555"
302876,"SAT0033"
302879,"CRU0026"
302890,"LGE0030"
302890,"SAT0034"
302908,"JAW0034"
302913,"JAW0042"
302916,"JAW0034"
302917,"SAT0018-A"
302921,"JAW0034"
302922,"KIN0153-2"
302922,"APP0694"
302930,"BOO0062"
302933,"JAW0034"
302935,"JAW0034"
302937,"JAW0034"
302941,"JAW0034"
302943,"JAW0034"
302950,"MOP0082"
302955,"JAW0034"
302969,"JAW0034"
302975,"JAW0034"
302977,"JAW0034"
302983,"JAW0034"
302985,"JAW0042"
302987,"JAW0042"
303004,"JAW0034"
303005,"JAW0034"
303007,"OWC0177-A"
303008,"JAW0034"
303015,"BEL0186"
303020,"WAC0148"
303015,"JMO0047"
301227,"APP0694-A"
303015,"KEU0001"
303023,"JAW0034"
303024,"PAC0921"
303025,"JAW0042"
303015,"TPL0032"
303026,"JAW0042"
301975,"CRU0016-2"
301975,"SAM0068"
303033,"JAW0034"
303034,"JAW0042"
303037,"PHI0070"
301975,"STA0012"
303038,"TPL0011"
303051,"JAW0034"
303061,"OWC0161"
303063,"JAW0034"
303067,"OWC0153-4"
303071,"JAW0034"
303077,"NTE0056"
303084,"NTE0095"
303085,"SEA0096"
303086,"KEN0194"
303090,"SAN0128"
303096,"APP0393"
303100,"JAW0034"
303106,"JAW0034"
303108,"JAW0034"
303110,"JAW0034"
303111,"JAW0034"
281497,"BNQ0036-A"
281497,"APP0692"
281497,"SAN0116-A"
303116,"OWC0040-2"
303117,"JAW0034"
303120,"JAW0034"
303121,"JAW0034"
303120,"ELG0042"
303128,"JAW0042"
302850,"BOS0043"
303130,"OWC0068-2"
303131,"JAW0034"
303132,"JAW0042"
303140,"WDT0135"
303140,"QNA0160"
301102,"CRU0025-2"
303147,"JAW0034"
303150,"JAW0034"
303178,"APP1670"
303183,"FCM0013-2"
303185,"PAC1190"
303197,"MOP0030"
303198,"BEL0258"
303200,"TPL0033"
303205,"APP0692"
303205,"APP0979"
303210,"APP1934"
303211,"TRA0033"
303217,"JAW0034"
303223,"APP1677"
303224,"LAC0147"
303226,"OWC0183-A"
303227,"LAC0093"
303230,"SAM0109"
303232,"JAW0034"
303233,"JAW0034"
303230,"FCM0003-2"
303234,"APP0865"
302521,"SYN0120"
303238,"JAW0042"
303234,"BEL0243"
303232,"SAN0151"
303250,"IFX0028"
303256,"JAW0042"
303259,"NTE0097"
303260,"APP0660"
303259,"IFX0003"
303264,"OWC0123"
303264,"FCM0004"
303264,"WDT0310"
303267,"CRU0025"
303269,"JAW0042"
303271,"JAW0034"
303274,"CEL0040"
303283,"JAW0034"
303297,"ELG0033"
303297,"ELG0034"
303313,"LOG0078"
303315,"WDT0211"
303316,"SAN0140"
303314,"HTE0002"
303316,"APP0692"
303319,"APP1236"
303315,"FCM0021-2"
303339,"APP1184"
303341,"LGE0038"
303343,"WAC0165"
303346,"OWC0035-2"
303347,"JAW0034"
303353,"WAC0168"
303355,"SAM0110"
303362,"LGE0040"
303364,"CRU0026-2"
303366,"CRU0016-2"
303366,"OWC0007"
303364,"CRU0045"
303346,"SAM0067"
303376,"BEL0257"
303257,"IFX0083"
303388,"PAC1051"
303394,"IFX0130"
303397,"SAN0127"
303419,"DLL0012"
303422,"OWC0204"
303434,"PIE0025"
303434,"PIE0022"
303434,"IFX0009"
303455,"BEL0271"
303455,"BEL0282"
303460,"PAC1869"
303470,"OWC0161-A"
303471,"MUV0165-A"
303472,"FCM0007-2"
303473,"LGE0030"
303478,"PAC1546"
303484,"ADN0022"
303486,"APP1014"
300311,"TRA0004"
300311,"IFX0014"
303505,"GRT0418"
303507,"OLL0018"
303524,"JBL0101"
303527,"JAW0034"
303546,"MOS0213"
303548,"OTT0157"
303554,"PIE0003"
303554,"PIE0001"
303556,"SPE0163"
303557,"APP0478"
303556,"MOX0010"
303565,"QNA0143"
302450,"FCM0022"
303573,"OTT0092"
303583,"PHI0066"
303588,"JAW0034"
303593,"BOO0063"
303595,"PAR0065"
303597,"HGS0002"
303599,"OWC0094"
303600,"TIG0018"
303599,"IFX0131"
303613,"KEN0194"
303614,"WDT0135"
303621,"CRU0046"
303624,"NEA0003"
303621,"MAC0116"
302586,"SEA0095"
303643,"OTR0069"
303645,"APP1661"
303660,"CRU0049"
303663,"LOG0078"
303671,"TOS0014"
303693,"BLM0010"
303694,"SYN0132"
303699,"SEA0100"
303703,"BEL0170"
303703,"TRK0005"
303704,"FCM0003-2"
303704,"KIN0156"
303705,"WAC0165"
303713,"CRU0016-2"
303738,"SEA0100"
303745,"REP0145"
303741,"IFX0016"
303748,"APP1184"
303762,"FCM0006"
303763,"FCM0038-2"
303769,"APP0661"
303774,"WDT0342"
303775,"SAM0068"
303776,"LAC0189"
303790,"PAC0743"
303790,"CRU0017-2"
303805,"BLM0010"
303814,"SAN0127"
303819,"JAW0034"
303821,"SAN0141"
303822,"SAT0030"
303823,"SEA0101"
303822,"THU0019"
303828,"NTE0076"
303837,"OTR0039"
303838,"ELG0033"
303839,"NDE0009"
303840,"APP1743"
303841,"SAN0127"
302876,"LMP0010"
303851,"CRU0015-2"
303856,"GRT0417"
303858,"WDT0135"
303864,"APP1184"
302210,"APP1208"
302210,"APP1459"
303878,"ZAG0016"
303878,"APP1188"
303885,"APP0657"
303827,"APP1579"
303895,"BLM0010"
303827,"WDT0357"
303898,"IOT0011"
303906,"APP0696"
303917,"OTT0093"
303920,"JBL0116"
303932,"PHI0053"
303935,"MOS0132"
303939,"APP1037"
303935,"OTT0136"
303935,"OTT0139"
303943,"GRT0420"
303944,"SAN0166"
303956,"JAW0034"
303964,"IFX0028"
303991,"OTT0121"
303992,"LEE0005"
303996,"HTE0004"
303943,"SAN0155"
304003,"NTE0056"
304010,"APP1184"
303978,"MOS0186"
304012,"WDT0135"
303991,"APP0393"
303978,"PAC1393"
304019,"WIT0017"
304020,"CRU0043-4"
304015,"RUT0003"
304026,"RUT0003"
304027,"JAW0034"
304027,"WOE0003"
304035,"JAW0034"
304042,"LGE0033"
304053,"SAN0127"
304085,"WDT0367"
304087,"PAC1555"
304102,"LAC0173"
303643,"SYN0092"
304108,"APP1184"
304118,"APP1681"
304128,"APP0477"
304130,"WAC0165"
304134,"SAT0028"
304138,"FCM0016"
303643,"SEA0033"
304150,"PAC1820"
304155,"CEL0030"
304155,"MOP0069"
304157,"BEL0127"
304165,"WOE0005"
304165,"WOE0004"
304168,"LOG0194"
304169,"APP1204"
304172,"CRU0017"
304174,"WAC0165"
304175,"APP0692"
304182,"APP1484"
304182,"APP1622"
304185,"SAT0003"
304175,"APP0921"
304187,"TPL0034"
304188,"MUV0141"
304188,"SYN0122"
304193,"CRU0026-2"
304188,"WDT0243"
304194,"APP0696"
279755,"APP1339"
304197,"SAN0092"
304199,"SEA0043"
304128,"TUC0219"
304200,"PAC0617"
304197,"BEL0255"
303542,"JAW0042"
303542,"JAW0034"
304209,"KIN0149"
304214,"KAN0011"
304217,"SAT0030"
304222,"SAT0003"
304237,"WAC0098"
304239,"APP1101"
304240,"KIN0132"
303867,"IFX0016"
304264,"APP1641"
304266,"PAC0099"
297220,"WDT0135"
304278,"BEL0227-A"
304278,"STA0027"
304283,"DLK0058"
304285,"APP1479"
304278,"SAT0004"
304291,"MOS0148"
304299,"APP1847"
304299,"APP1039"
304317,"BLM0010"
